zeszlifować,ściąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeszłotygodniowy,ubiegłotygodniowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeszły,ostatni,ubiegły,miniony,przeszły,poprzedni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zesztywniały,okrzepły,zmartwiały,skostniały,napięty,ścierpnąć,zdrętwiały,zgrabiały,nieruchomy,skamieniały,sztywny,stężały,zastygły,,,,,,,,,,,,,,,,,,,,,,,
zesztywnieć,usztywnić się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeszyt,notatnik,broszura,kajet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeświecczać,sekularyzować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ześwirować,postradać rozum,zwariować,oszaleć,sfiksować,postradać zmysły,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zetlały,słabiutki,przyćmić,nikły,mdły,słabiuteńki,matowy,przydymiony,mglisty,wątły,skąpy,przygasły,miękki,rozproszyć,rozmyć,,,,,,,,,,,,,,,,,,,,,
zetrzeć,zatuszować,zamazać,wymazać,wykreślić,zatrzeć,skasować,zdrapać,wytrzeć,zeskrobać,,,,,,,,,,,,,,,,,,,,,,,,,,
zetrzeć,rozdrobnić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zetrzeć,zniszczyć,osłabić,oskrobać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zetrzeć,usunąć,oczyścić,zmieść,wytrzeć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeus,Jupiter,Jowisz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zewnętrzny,cudzoziemski,cudzy,inny,nietutejszy,nieznany,obcy,zagraniczny,zamiejscowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
zewnętrzny,krańcowy,na skraju,obrzeżny,peryferyczny,peryferyjny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zewnętrzny,widoczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zewrzeć,zadzierzgnąć,zawiązać,sprzęgnąć,spiąć,złączyć,połączyć,zapiąć,spleść,zacieśnić,,,,,,,,,,,,,,,,,,,,,,,,,,
zez,strabizm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeznać,złożyć zeznanie,zaświadczyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeznanie,deklaracja,poświadczenie,dowód,świadectwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeznawać,składać zeznania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zezować,patrzeć zezem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zezwalać,uprawniać,dopuszczać,honorować,uznawać,koncesjonować,pozwalać,dozwalać,przyjmować,uchwalać,upoważniać,,,,,,,,,,,,,,,,,,,,,,,,,
zezwolenie,formalna zgoda,akceptacja,oficjalna zgoda,koncesja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zezwolić,przystać,przyzwolić,zgodzić się,dopuścić,przyjąć,przyznać,uznać,pozwolić,umożliwić,wyrazić zgodę,,,,,,,,,,,,,,,,,,,,,,,,,
zeżreć,spałaszować,spożyć,wziąć coś na ruszt,wszamać,wziąć coś na ząb,skonsumować,wtranżolić,zmieść,pochłonąć,zjeść,,,,,,,,,,,,,,,,,,,,,,,,,
ze wszech miar,niezmiernie,bezgranicznie,pod każdym względem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ze wszech stron,zewsząd,ze wszystkich stron,powszechnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ze względu,na skutek,przez wzgląd,wskutek,z powodu,z przyczyny,z racji,biorąc pod uwagę,mając na uwadze,w związku,z uwagi na,zważywszy na,uwzględniać,,,,,,,,,,,,,,,,,,,,,,,
zębisko,ząbek,kieł,ząb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zębowy,stomatologiczny,dentystyczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zgadnąć,rozwiązać zagadkę,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uroczy,urokliwy,zachwycający,czarujący,miły,prześliczny,wdzięczny,pełen uroku,pełen wdzięku,urodziwy,powabny,nęcący,rozkoszny,słodki,urzekający,pociągający,czarowny,hoży,kuszący,nadobny,zjawiskowy,piękny,śliczny,cudowny,ujmujący,,,,,,,,,,,
uroczysko,pustka,pustkowie,odludzie,głusza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uroczystość,celebra,ceremonia,obchód,obrzęd,raut,święto,świętować,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uroczysty,ceremonialny,dostojny,galowy,odświętny,paradny,patetyczny,podniosły,pompatyczny,poważny,wzniosły,,,,,,,,,,,,,,,,,,,,,,,,,
uroczyście,ceremonialnie,dostojnie,galowo,odświętnie,paradnie,patetycznie,podniośle,pompatycznie,poważnie,wzniośle,z pompą,,,,,,,,,,,,,,,,,,,,,,,,
uroda,czar,krasa,piękno,powab,urok,wdzięk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uroda,natura,specyfika,właściwość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzaj,zbiór,plon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzajność,żyzność,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzajny,płodny,żyzny,owocować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzenie,narodziny,przyjście na świat,poród,rozwiązanie,pochodzenie,korzenie,ród,rodowód,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzić,powić,wydać na świat,porodzić,spowodować,narodzić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodzić się,przyjść na świat,pojawić się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodziny,rocznica urodzin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urodziwy,niczegowaty,zwodniczy,jędrny,niczego sobie,tęgi,budzący pożądanie,zgrabny,uroczy,powabny,krzepki,nęcący,czerstwy,seksowny,ponętny,ładny,dorodny,pociągający,hoży,przystojny,kuszący,nadobny,zdrowy,gładki,ujmujący,,,,,,,,,,,
uroić,wymyślić,ubrdać sobie,ubzdurać sobie,wpaść na pomysł,wykoncypować,wyimaginować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urojenie,halucynacja,mania,szał,miraż,zarozumiałość,mrzonka,majak,obłęd,fikcja,omam,paranoja,iluzja,wymysł,zwid,zmyślenie,ułuda,chimera,zmora,fatamorgana,koszmar,przywidzenie,fantom,,,,,,,,,,,,,
urok,czar,wdzięk,powab,gracja,krasa,piękno,szyk,uroda,,,,,,,,,,,,,,,,,,,,,,,,,,,
urok,urzeczenie,czarnoksięstwo,czary,gusła,klątwa,magia,zaklęcie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urokliwie,urzekająco,pięknie,czarująco,czarownie,ładnie,ponętnie,zachwycająco,zjawiskowo,,,,,,,,,,,,,,,,,,,,,,,,,,,
urokliwość,powab,ponętność,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urokliwy,urzekający,piękny,czarujący,czarowny,ładny,ponętny,zachwycający,zjawiskowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
urozmaicić,ubogacić,uzupełnić,wzbogacić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uruchamiać,poruszać,pobudzać,włączać,wprawiać w ruch,zapalać,odpalać,zapuszczać,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uruchomić,pobudzić,poruszyć,włączyć,zapuścić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urwipołeć,łobuz,gałgan,huncwot,hultaj,urwis,bezecnik,nicpoń,obwieś,łobuziak,trzpiot,gagatek,ziółko,wisus,ancymon,ananas,psotnik,,,,,,,,,,,,,,,,,,,
urwis,opryszek,łobuz,diabeł wcielony,zakapior,chuligan,rozrabiaka,gałgan,huncwot,apasz,antek,urwipołeć,andrus,diabelskie nasienie,hultaj,bezecnik,rzezimieszek,łajdak,łotr,ancymonek,nicpoń,obwieś,lucyper,półdiablę,diabeł,łobuziak,awanturnik,gagatek,ziółko,ancymon,wisus,ulicznik,bisurman,ananas,psotnik,
urwisko,grapa,bezdeń,przepaść,stromizna,klif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urwisty,spadzisty,skarpowy,stromy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uryna,złoty deszcz,szczochy,siki,mocz,siuśki,szczyny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urywek,wyimek,ustęp,okruch,farfocel,odprysk,paproch,kawałek,ścinek,wycinek,wyjątek,obrzynek,fragment,strzęp,skrawek,świstek,,,,,,,,,,,,,,,,,,,,
urywkowy,śladowy,zdawkowy,strzępkowy,fragmentaryczny,częściowy,szczątkowy,ułamkowy,niekompletny,niepełny,,,,,,,,,,,,,,,,,,,,,,,,,,
urząd,biuro,organ,referat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urząd,funkcja,godność,stanowisko,tytuł,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urządzać,aranżować,planować,organizować,rozmieszczać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urządzać,satysfakcjonować,zadowalać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urządzenie,aparat,instrument,narzędzie,przyrząd,sprzęt,aparatura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urządzić,umeblować,wyposażyć,zaopatrzyć,zaaranżować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urządzić,zgotować,wyprawić,zaaranżować,załatwić,zrealizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzec,zafascynować,oczarować,zachwycić,olśnić,podniecić,porwać,ująć,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzeczywistniać,realizować,wdrażać,dokonywać,spełniać,stwarzać,tworzyć,wcielać w życie,wprowadzać w życie,stosować w praktyce,nabierać kształtów,,,,,,,,,,,,,,,,,,,,,,,,,
urzeczywistnić,zrealizować,wcielić w życie,wprowadzić w życie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzekać,zapierać dech,olśniewać,zachwycać,fascynować,przyćmiewać,czarować,wzbudzać podziw,zniewalać,oszałamiać,ujmować,imponować,onieśmielać,pozostawiać bez tchu,obezwładniać,,,,,,,,,,,,,,,,,,,,,
urzekający,uwodzicielski,czarujący,kuszący,kusicielski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzędas,biurokrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzędnik,urzędas,gryzipiórek,człowiek zza biurka,biurokrata,asesor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urzędowy,biurowy,formalny,państwowy,oficjalny,poważny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urżnąć się,nabombić się,nabzdryngolić się,nachlać się,narąbać się,nawalić się,schlać się,spić się,ubzdryngolić się,uchlać się,ululać się,upić się,upoić się,wstawić się,zachlać,zalać pałę,zalać się,zaprawić się,zapruć się,,,,,,,,,,,,,,,,,
urżnąć się,dziabnąć sobie,podpić sobie,podchmielić sobie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urżnąć,nabombiony,nabzdryngolić,nachlać,napity,narąbać,nawalić,na bani,na cyku,na gazie,niedysponowany,nietrzeźwy,pijany,pod dobrą datą,pod gazem,schlany,spity,ubzdryngolony,uchlać,ululać,wcięty,wstawiony,wypity,w stanie wskazującym,zachlany,zalany,zaprawić,zapruty,zawiany,,,,,,,
urżnąć,na rauszu,podpity,podchmielić,dziabnąć,podcięty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Ameryka,Stany,Stany Zjednoczone,Stany Zjednoczone Ameryki,Stany Zjednoczone Ameryki Północnej,Wuj Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usadowić,umieścić,zamieścić,włożyć,wstawić,wprawić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usadzić,utemperować,powściągnąć,pohamować,oswoić,poskromić,obłaskawić,okiełznać,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usamodzielnić,odłączyć,oddzielić,rozłączyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usankcjonować,ratyfikować,potwierdzić,pochwalić,konfirmować,zaakceptować,zapewnić,upewnić,wykazać,zatwierdzić,zaaprobować,dowieść,zaręczyć,,,,,,,,,,,,,,,,,,,,,,,
usatysfakcjonować,wynagrodzić,zadośćuczynić,zaspokoić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uschnąć,zwiędnąć,zamrzeć,zmizernieć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usiąść,usadowić się,przykucnąć,zająć miejsce,przycupnąć,przysiąść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usidlać,podporządkowywać,prowadzić na pasku,ujeżdżać,trzymać pod pantoflem,owijać sobie wokół palca,uzależniać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usilny,palący,napięty,wzmóc,pilny,nasilić,silny,natężyć,nagły,niezwłoczny,naglący,niecierpiący zwłoki,wytężony,intensywny,,,,,,,,,,,,,,,,,,,,,,
usiłować,dążyć,próbować się,zwalczać trudności,kłopotać się,silić się,walczyć,wysilać się,zmagać się,pokusić się,przeć,borykać się,próbować,starać się,pocić się,,,,,,,,,,,,,,,,,,,,,
uskoczyć,spaść na cztery łapy,wykaraskać się,wyjść bez szwanku,uratować się,wyjść cało,wydostać się,wybrnąć,ocaleć,,,,,,,,,,,,,,,,,,,,,,,,,,,
uskutecznić,dopiąć celu,poprawić,udoskonalić,spełnić,wypełnić,dokonać,przekuć w czyn,wykonać,usprawnić,polepszyć,wywiązać się,ulepszyć,zrealizować,przeprowadzić,doprowadzić,,,,,,,,,,,,,,,,,,,,
usłuchać,być posłusznym,pójść za radą,posłuchać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usługa,praca,służba,posługa,serwis,świadczenie,przysługa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usługiwać,obsługiwać,służyć,podawać,serwować,posługiwać,świadczyć usługi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usłużny,pomocny,uczynny,życzliwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usłyszeć,podsłuchać,posłyszeć,zasłyszeć,złowić uchem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usnąć,uderzyć w kimono,zasnąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uspokajać,uspakajać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uspokajać,przywoływać do porządku,spowalniać,temperować,koić,miarkować,rozluźniać,moderować,powściągać,pacyfikować,godzić,mitygować,łagodzić,relaksować,uciszać,wyciszać,uśmierzać,wygładzać,uświadamiać,,,,,,,,,,,,,,,,,
uspokajający,wyciszać,arkadyjski,beztroski,cichy,idylliczny,kojący,łagodny,łagodzący,sielankowy,sielski,spokojny,,,,,,,,,,,,,,,,,,,,,,,,
uspokoić,rozwiać obawy,dać pewność,rozwiać wątpliwości,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstać,stanąć,poderwać się,zsiąść,dźwignąć się,zejść,powstać,unieść się,podnieść się,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstać,obudzić się,podnieść się,zerwać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstawać,podnosić się,zaczynać się,ukazywać się,rozpoczynać,pojawiać się na niebie,budzić się,wschodzić,wyłaniać się zza horyzontu,powstawać,przebudzać się,,,,,,,,,,,,,,,,,,,,,,,,,
wstawić,umieścić,dołączyć,zamieścić,włożyć,podpiąć,dopiąć,wprawić,dodać,usadowić,,,,,,,,,,,,,,,,,,,,,,,,,,
wstawić się,nabombić się,nabzdryngolić się,nachlać się,narąbać się,nawalić się,schlać się,spić się,ubzdryngolić się,uchlać się,ululać się,upić się,upoić się,urżnąć się,zachlać,zalać pałę,zalać się,zaprawić się,zapruć się,,,,,,,,,,,,,,,,,
wstawić się,dziabnąć sobie,podpić sobie,podchmielić sobie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstawić się,poprzeć,wziąć w obronę,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstawiennictwo,protekcja,poparcie,przyczyna,opinia pozytywna,zalecenie,wsparcie,protegować,prośba,instancja,orędownictwo,polecenie,plecy,rekomendacja,,,,,,,,,,,,,,,,,,,,,,
wstawiony,nabombiony,nabzdryngolić,nachlać,napity,narąbać,nawalić,na bani,na cyku,na gazie,niedysponowany,nietrzeźwy,pijany,pod dobrą datą,pod gazem,schlany,spity,ubzdryngolony,uchlać,ululać,urżnąć,wcięty,wypity,w stanie wskazującym,zachlany,zalany,zaprawić,zapruty,zawiany,,,,,,,
wstawiony,na rauszu,podpity,podchmielić,dziabnąć,podcięty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstawka,wejście,wtrącenie,odstępstwo od tematu,wtręt,przerywnik,dygresja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstąpić,wpaść,odwiedzić,zajść,zajrzeć,wejść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstąpić,wpisać się,wniknąć,połączyć,przyłączyć się,wejść,dołączyć,zapisać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstąpić,wsunąć się,wkroczyć,wmieszać się,dać nura,wejść,zniknąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstążka,tasiemka,wstęga,opaska,taśma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstecz,w tył,ku tyłowi,nazad,na powrót,w tyle,z powrotem,do tyłu,w przeszłość,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstecznictwo,ciemniactwo,reakcjonizm,obskurantyzm,ciemnota,konserwatyzm,zacofanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstecznie,w tył,na powrót,wstecz,w tyle,z powrotem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstecznik,kołtun,zacofaniec,obskurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsteczny,regresywny,reakcyjny,kołtuński,obskurancki,zasklepiać,zacofany,niepostępowy,zaściankowy,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęga,szarfa,pas,pasek,tasiemka,woal,szal,wstążka,apaszka,linia,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęp,introdukcja,inwokacja,prolog,przedmowa,przedsłowie,przedstawienie,wprowadzenie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęp,dopuścić,wejście,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęp,preludium,zapowiedź,początek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęp,wprowadzenie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstęp,prolegomena,propedeutyka,zaznajomić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstępny,inauguracyjny,początkowy,preliminarny,przygotowawczy,roboczy,zgrubny,zerowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstępować,wchodzić,wkraczać,przekraczać próg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstręt,odraza,odium,mdłość,abominacja,nieżyczliwość,uprzedzenie,obrzydzenie,niechęć,wrogość,odpychać,antypatia,awersja,,,,,,,,,,,,,,,,,,,,,,,
wstrętny,szkaradny,wredny,obrzydliwy,straszny,koszmarny,budzący mdłości,ohydny,przerażający,okropny,przebrzydły,zawzięty,upiorny,odstręczający,paskudny,odrażający,niesympatyczny,odpychający,przyprawiający o mdłości,brutalny,okrutny,złośliwy,nieprzyjemny,antypatyczny,zwierzęcy,dokuczliwy,obmierzły,niemiły,,,,,,,,
wstrząs,poruszenie,popchnięcie,potrząsać,przewrócić,uderzenie,szok,rzucać,przewrót,zaniepokojenie,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrząsać,poruszać,dotykać,zaskakiwać,wywoływać szok,przejmować,szokować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrząsać,potrząsać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrząsający,straszliwy,dramatyczny,straszny,makabryczny,koszmarny,smutny,alarmujący,przerażający,okropny,patetyczny,przeraźliwy,bulwersujący,tragiczny,odrażający,zadziwiający,poważny,ponury,monstrualny,ogromny,potworny,,,,,,,,,,,,,,,
wstrząsnąć,rozpalić,pobudzić,zaskoczyć,nastąpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrząsnąć,podburzyć,rozpalić,popchnąć,pobudzić,podniecić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrzemięźliwość,trzeźwość,umiarkowanie,abstynencja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrzemięźliwy,powściągliwy,stateczny,stonować,umiarkowany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrzykiwać,dodawać,wnosić,szprycować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrzyknąć,wkłuć się,zrobić zastrzyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstrzymać,zdławić,powstrzymać,przerwać,przystopować,położyć tamę,zablokować,zabronić,zagrodzić,zakazać,zatamować,zatkać,zastopować,zatrzymać,zawiesić,,,,,,,,,,,,,,,,,,,,,
wstrzymywać,odraczać,blokować,zatrzymywać,przerywać,zaprzestawać,zagradzać,zawieszać,odwlekać,tarasować,ryglować,stawać na drodze,zatykać,przeszkadzać,opóźniać,zamykać,przeciągać,,,,,,,,,,,,,,,,,,,
wstyd,dyshonor,hańba,niesława,obciach,plama,siara,wiocha,ujma,zgorszenie,zhańbić,zmaza,żenada,,,,,,,,,,,,,,,,,,,,,,,
wstyd,zakłopotanie,zawstydzić,zażenowanie,skrępowanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstydliwość,pruderia,modestia,cnotliwość,świętoszkowatość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wstydliwy,nieobyty,dziki,niewyrobiony towarzysko,cnotliwy,skromny,nieśmiały,nieufny,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsunąć,zapakować,wsadzić,wetknąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsunąć,pochłonąć,spałaszować,wpierniczyć,wszamać,wtranżolić,wtrąbić,wtroić,wtrząchnąć,zmieść,,,,,,,,,,,,,,,,,,,,,,,,,,
wsunąć,spożyć,wziąć coś na ruszt,wziąć coś na ząb,skonsumować,zeżreć,zjeść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsunąć się,dać nura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsuwać,pochłaniać,pożerać,szamać,wcinać,wtrajać,wtranżalać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsuwać,spożywać,posilać się,jeść,chapać,obżerać się,konsumować,opychać się,żywić się,pałaszować,sycić się,połykać,żreć,wieczerzać,objadać się,,,,,,,,,,,,,,,,,,,,,
wsuwka,spinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsypa,dekonspiracja,ujawnienie,pułapka,zasadzka,wyjawić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsypać,dołączyć,dołożyć,doliczyć,dorzucić,dodać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsypać,zdradzić,wydać,wkopać,sypnąć,zadenuncjować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszak,przecież,wszakże,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszakże,toć,przecie,przecież,toż,wszak,wszelako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszakże,jednakże,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszakże,ale,aczkolwiek,aliści,atoli,jednak,lecz,natomiast,niemniej,wszelako,,,,,,,,,,,,,,,,,,,,,,,,,,
wszamać,pochłonąć,spałaszować,wpierniczyć,wsunąć,wtranżolić,wtrąbić,wtroić,wtrząchnąć,zmieść,,,,,,,,,,,,,,,,,,,,,,,,,,
wszamać,spożyć,wziąć coś na ruszt,wziąć coś na ząb,skonsumować,zeżreć,zjeść,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszawy,zawszyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszcząć,zacząć,dać początek,zapoczątkować,rozpocząć,wzniecić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszczynać,zaczynać,dawać początek,zapoczątkowywać,rozpoczynać,wzniecać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechmoc,wszechpotęga,wszechwładza,omnipotencja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechmocny,wszechpotężny,wszechmogący,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechmogący,wszechpotężny,wszechmocny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechnica,uniwersytet,uniwerek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechobecny,wszędobylski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechocean,ocean światowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechogarniający,totalny,zupełny,powszechny,całkowity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechpotęga,wszechwładza,omnipotencja,wszechmoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechpotężny,wszechmocny,wszechmogący,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechstronność,różnorodność zastosowań,powszechność,wielofunkcyjność,wielokierunkowość,uniwersalność,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechstronność,bystrość,zwinność,drobiazgowość,talent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechstronny,dokładny,skrupulatny,drobiazgowy,erudycyjny,uniwersalny,wielozadaniowy,utalentowany,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechstronny,całościowy,generalny,globalny,wyczerpujący,encyklopedyczny,wielostronny,multilateralny,powszechny,ogólny,wielofunkcyjny,wielokierunkowy,zbiorowy,uniwersalny,,,,,,,,,,,,,,,,,,,,,,
wszechświat,kosmos,przestrzeń kosmiczna,uniwersum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechwiedza,doskonałość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszechwładny,liczący się,autokratyczny,wpływowy,despotyczny,dyktatorski,możny,samowładny,potężny,absolutny,samowładczy,silny,,,,,,,,,,,,,,,,,,,,,,,,
wszechwładza,wszechpotęga,omnipotencja,wszechmoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszelaki,wszelki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wszelako,jakkolwiek,tymczasem,aliści,jednak,choć,natomiast,lecz,wszakże,wprawdzie,niemniej,atoli,acz,chociaż,aczkolwiek,,,,,,,,,,,,,,,,,,,,,
